getID,getDtDef,getIsFirstClassConcept,getIsSpecialCase,getMsItemKindString,getInheritedDtDef,getInheritedMsItemKindString(),
5710,appearance,true,false,xs:element,appearance,xs:complexType,
5714,music-font,true,false,xs:element,empty-font,xs:complexType,
5718,word-font,true,false,xs:element,empty-font,xs:complexType,
5722,lyric-font,true,false,xs:element,lyric-font,xs:complexType,
5727,lyric-language,true,false,xs:element,lyric-language,xs:complexType,
5803,group-name,true,false,xs:element,group-name,xs:complexType,
5807,group-name-display,true,false,xs:element,name-display,xs:complexType,
5813,group-abbreviation,true,false,xs:element,group-name,xs:complexType,
5817,group-abbreviation-display,true,false,xs:element,name-display,xs:complexType,
5823,group-symbol,true,false,xs:element,group-symbol,xs:complexType,
5827,group-barline,true,false,xs:element,group-barline,xs:complexType,
5831,group-time,true,false,xs:element,empty,xs:complexType,
5879,instrument-name,true,false,xs:element,xs:string,xs:simpleType,
5884,instrument-abbreviation,true,false,xs:element,xs:string,xs:simpleType,
5890,instrument-sound,true,false,xs:element,xs:string,xs:simpleType,
5898,solo,true,false,xs:element,empty,xs:complexType,
5903,ensemble,true,false,xs:element,positive-integer-or-empty,xs:simpleType,
5908,virtual-instrument,true,false,xs:element,virtual-instrument,xs:complexType,
5921,identification,true,false,xs:element,identification,xs:complexType,
5925,part-name,true,false,xs:element,part-name,xs:complexType,
5928,part-name-display,true,false,xs:element,name-display,xs:complexType,
5932,part-abbreviation,true,false,xs:element,part-name,xs:complexType,
5936,part-abbreviation-display,true,false,xs:element,name-display,xs:complexType,
5940,group,true,false,xs:element,xs:string,xs:simpleType,
5947,score-instrument,true,false,xs:element,score-instrument,xs:complexType,
5955,midi-device,true,false,xs:element,midi-device,xs:complexType,
5959,midi-instrument,true,false,xs:element,midi-instrument,xs:complexType,
5972,virtual-library,true,false,xs:element,xs:string,xs:simpleType,
5978,virtual-name,true,false,xs:element,xs:string,xs:simpleType,
5989,work-number,true,false,xs:element,xs:string,xs:simpleType,
5995,work-title,true,false,xs:element,xs:string,xs:simpleType,
6001,opus,true,false,xs:element,opus,xs:complexType,
6049,footnote,true,false,xs:element,formatted-text,xs:complexType,
6057,level,true,false,xs:element,level,xs:complexType,
6065,staff,true,false,xs:element,xs:positiveInteger,xs:simpleType,
6075,tuning-step,true,false,xs:element,step,xs:simpleType,
6080,tuning-alter,true,false,xs:element,semitones,xs:simpleType,
6086,tuning-octave,true,false,xs:element,octave,xs:simpleType,
6096,voice,true,false,xs:element,xs:string,xs:simpleType,
6104,key-step,true,false,xs:element,step,xs:simpleType,
6109,key-alter,true,false,xs:element,semitones,xs:simpleType,
6114,key-accidental,true,false,xs:element,accidental-value,xs:simpleType,
6125,slash-type,true,false,xs:element,note-type-value,xs:simpleType,
6130,slash-dot,true,false,xs:element,empty,xs:complexType,
6142,beats,true,false,xs:element,xs:string,xs:simpleType,
6147,beat-type,true,false,xs:element,xs:string,xs:simpleType,
6157,cancel,true,false,xs:element,cancel,xs:complexType,
6161,fifths,true,false,xs:element,fifths,xs:simpleType,
6164,mode,true,false,xs:element,mode,xs:simpleType,
6173,beat-unit,true,false,xs:element,note-type-value,xs:simpleType,
6178,beat-unit-dot,true,false,xs:element,empty,xs:complexType,
6191,root,true,false,xs:element,root,xs:complexType,
6194,function,true,false,xs:element,style-text,xs:complexType,
6199,kind,true,false,xs:element,kind,xs:complexType,
6202,inversion,true,false,xs:element,inversion,xs:complexType,
6206,bass,true,false,xs:element,bass,xs:complexType,
6210,degree,true,false,xs:element,degree,xs:complexType,
6222,top-margin,true,false,xs:element,tenths,xs:simpleType,
6225,bottom-margin,true,false,xs:element,tenths,xs:simpleType,
6233,page-layout,true,false,xs:element,page-layout,xs:complexType,
6237,system-layout,true,false,xs:element,system-layout,xs:complexType,
6241,staff-layout,true,false,xs:element,staff-layout,xs:complexType,
6251,left-margin,true,false,xs:element,tenths,xs:simpleType,
6254,right-margin,true,false,xs:element,tenths,xs:simpleType,
6262,duration,true,false,xs:element,positive-divisions,xs:simpleType,
6272,display-step,true,false,xs:element,step,xs:simpleType,
6275,display-octave,true,false,xs:element,octave,xs:simpleType,
6283,chord,true,false,xs:element,empty,xs:complexType,
6290,pitch,true,false,xs:element,pitch,xs:complexType,
6293,unpitched,true,false,xs:element,unpitched,xs:complexType,
6296,rest,true,false,xs:element,rest,xs:complexType,
6307,note,true,false,xs:element,note,xs:complexType,
6310,backup,true,false,xs:element,backup,xs:complexType,
6313,forward,true,false,xs:element,forward,xs:complexType,
6316,direction,true,false,xs:element,direction,xs:attribute,
6319,attributes,true,false,xs:element,attributes,xs:complexType,
6322,harmony,true,false,xs:element,harmony,xs:complexType,
6325,figured-bass,true,false,xs:element,figured-bass,xs:complexType,
6328,print,true,false,xs:element,print,xs:complexType,
6331,sound,true,false,xs:element,sound,xs:attribute,
6334,barline,true,false,xs:element,barline,xs:complexType,
6337,grouping,true,false,xs:element,grouping,xs:complexType,
6340,link,true,false,xs:element,link,xs:complexType,
6343,bookmark,true,false,xs:element,bookmark,xs:complexType,
6351,part-group,true,false,xs:element,part-group,xs:complexType,
6359,work,true,false,xs:element,work,xs:complexType,
6363,movement-number,true,false,xs:element,xs:string,xs:simpleType,
6369,movement-title,true,false,xs:element,xs:string,xs:simpleType,
6375,identification,true,false,xs:element,identification,xs:complexType,
6379,defaults,true,false,xs:element,defaults,xs:complexType,
6383,credit,true,false,xs:element,credit,xs:complexType,
6388,part-list,true,false,xs:element,part-list,xs:complexType,
6396,score-part,true,false,xs:element,score-part,xs:complexType,
6403,score-partwise,true,false,xs:element,,unknown,
6413,part,true,false,xs:element,,unknown,
6418,measure,true,false,xs:element,,unknown,
6430,score-timewise,true,false,xs:element,,unknown,
6440,measure,true,false,xs:element,,unknown,
6445,part,true,false,xs:element,,unknown,
